file,rank,name,research_fields,promotion_year,full_promotion_year,full_promotion_university,promotion_university,years_post_phd,years_post_phd_full,QUARTERLY JOURNAL OF ECONOMICS_count,AMERICAN ECONOMIC REVIEW_count,ECONOMETRICA_count,REVIEW OF ECONOMIC STUDIES_count,JOURNAL OF POLITICAL ECONOMY_count,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS_count,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS_count,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION_count,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY_count,THEORETICAL ECONOMICS_count,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS_count,QUANTITATIVE ECONOMICS_count,REVIEW OF ECONOMICS AND STATISTICS_count,ECONOMIC JOURNAL_count,INTERNATIONAL ECONOMIC REVIEW_count,JOURNAL OF ECONOMIC THEORY_count,JOURNAL OF LABOR ECONOMICS_count,JOURNAL OF MONETARY ECONOMICS_count,RAND JOURNAL OF ECONOMICS_count,JOURNAL OF INTERNATIONAL ECONOMICS_count,JOURNAL OF PUBLIC ECONOMICS_count,JOURNAL OF ECONOMETRICS_count,JOURNAL OF DEVELOPMENT ECONOMICS_count,QUARTERLY JOURNAL OF ECONOMICS_year,AMERICAN ECONOMIC REVIEW_year,ECONOMETRICA_year,REVIEW OF ECONOMIC STUDIES_year,JOURNAL OF POLITICAL ECONOMY_year,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS_year,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS_year,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION_year,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY_year,THEORETICAL ECONOMICS_year,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS_year,QUANTITATIVE ECONOMICS_year,REVIEW OF ECONOMICS AND STATISTICS_year,ECONOMIC JOURNAL_year,INTERNATIONAL ECONOMIC REVIEW_year,JOURNAL OF ECONOMIC THEORY_year,JOURNAL OF LABOR ECONOMICS_year,JOURNAL OF MONETARY ECONOMICS_year,RAND JOURNAL OF ECONOMICS_year,JOURNAL OF INTERNATIONAL ECONOMICS_year,JOURNAL OF PUBLIC ECONOMICS_year,JOURNAL OF ECONOMETRICS_year,JOURNAL OF DEVELOPMENT ECONOMICS_year
USC/full/romainranciere.docx,full,Romain Rancière,,2009,,,Paris School of Economics,6,,1,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,0,1,2008,2015,,,,2013; 2016,,,,,,,2016,2011,2019,,,2009,,2011; 2021; 2023,,,2009
USC/full/vita_dekle.docx,full,Robert Dekle,,2000,2004,University of Southern California,University of Southern California,12,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,2007,,,,,,,,,,,2002,,,,,,,1996,,,
USC/full/vita_Hsiao.docx,full,Cheng Hsiao,,1977,1980,University of Toronto,University of Toronto,5,8,0,0,3,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,29,0,,,1975; 1979; 1997,1991; 1997,,,,,,,,,,,1974; 1976; 1977; 1978; 1985; 2000,,,1981,,,,1979; 1982; 1984; 1989; 1990; 1993; 1993; 1998; 1999; 2002; 2003; 2004; 2006; 2007; 2008; 2009; 2011; 2011; 2013; 2014; 2014; 2015; 2015; 2015; 2015; 2015; 2018; 2018; 2021,
USC/full/vita_ridder.docx,full,Geert Ridder,,1987,1987,University of Groningen,University of Groningen,0,0,0,0,5,2,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,8,0,,,1998; 2001; 2003; 2003; 2013,1983; 1990,,,2013,2003,,,,2014,2011,2001,2011,,1992,,,,1997,1991; 1994; 1999; 2005; 2017; 2018; 2019; 2019,
USC/full/vita_giorgio.docx,full,Giorgio Coricelli,,2013,2019,University of Southern California,University of Southern California,11,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2022,,,,,,,,,,,,
USC/full/vita_chaney.docx,full,Thomas Chaney,,2012,2012,Toulouse School of Economics,Toulouse School of Economics,7,7,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2019,2008; 2012; 2014; 2024,,2019,2018,,,,,,,,,,,,,,,2013; 2018,,,
Vanderbilt/associate/BeachCV.docx,associate,Brian Beach,,2023,,,Vanderbilt University,8,,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,2023,2022,,2022,,2017; 2024,,,,,2018,,,,,,,,,
Vanderbilt/associate/CVwebcopy_mar25.docx,associate,Analisa Packham,,2024,,,Vanderbilt University,8,,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,,,,,,,,2017; 2022,,,,2019,,,,,,,,2020; 2022; 2023,,
Vanderbilt/associate/MoroCV.docx,associate,Andrea Moro,,2008,,,Vanderbilt University,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,,2006,,,,,,,,,,,,2019,2003,2004,,,,,2003; 2008,2012,
Vanderbilt/associate/RodrigueCVweb.docx,associate,Joel Rodrigue,,2017,,,Vanderbilt University,9,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,1,,,,,,,,,,,,,2022; 2022,,2016; 2019,,,,,2014; 2016,,,2008
Vanderbilt/full/CV_June_2023.docx,full,William J. Collins,,2004,2008,Vanderbilt University,Vanderbilt University,6,10,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2001,,,,2011,2013; 2014; 2022; 2023,,,,,,,,,,,,,,,,
Vanderbilt/full/Christopher-S-Carpenter-cv-2024-08-11.docx,full,Christopher (Kitt) Carpenter,Health Economics; Labor Economics; Demography,2009,2013,Vanderbilt University,"University of California, Irvine",7,11,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,2009,,2011; 2016; 2019,,,,2015; 2017,,,,,,,,,,
Vanderbilt/associate/marcus_michelle_cv2024aug-1.docx,associate,Michelle Marcus,Applied Microeconomics,2024,,,Vanderbilt University,7,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,2021,,,,,,2022,,,,,,,,,,
Vanderbilt/full/HuffmanCV.docx,full,Gregory W. Huffman,Interest Business Cycle Theory; Finance,1989,1997,Southern Methodist University,University of Western Ontario,6,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,,1988,,,1987,,,,,,,,,,1986; 1991; 2004,1995,,1987; 1991; 1996; 1998; 1999,,,,,
Vanderbilt/full/Kevin-Huang_CV_2023-3.docx,full,Kevin X.D. Huang,,2006,2011,Vanderbilt University,Vanderbilt University,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,2,0,0,0,,2004,,,,,,,,,,,,2009,2021,2012,,2001; 2002; 2005; 2007; 2021,,2011; 2017,,,
Vanderbilt/full/RousseauCV.docx,full,Peter L. Rousseau,,2002,2008,Vanderbilt University,Vanderbilt University,7,13,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,,2001; 2002; 2007,,,2014,,,2003,,,,,2008,,,,,1998; 2004,,,,,2001
Vanderbilt/full/SaggiKCV-1.docx,full,Kamal Saggi,,2001,2004,Southern Methodist University,Southern Methodist University,6,9,0,0,0,0,0,0,1,0,0,0,2,0,0,3,3,0,0,0,0,17,0,0,6,,,,,,,2018,,,,2013; 2017,,,2011; 2013; 2018,2006; 2008; 2011,,,,,1999; 1999; 2002; 2002; 2004; 2007; 2008; 2010; 2011; 2011; 2012; 2015; 2016; 2017; 2019; 2020; 2020,,,1998; 2001; 2004; 2007; 2009; 2014
Vanderbilt/full/Bond cv 1 25.docx,full,Eric W. Bond,International Trade; Microeconomic Theory,1984,1989,Pennsylvania State University,Pennsylvania State University,5,10,0,4,0,1,2,0,0,0,0,0,2,0,3,2,3,1,0,0,2,10,3,0,1,,1982; 1984; 1986; 2001,,2002,1983; 1991,,,,,,2017; 2017,,1981; 1985; 1990,1989; 2018,1990; 2003; 2015,1996,,,1984; 2008,1986; 1987; 1988; 1989; 1991; 1996; 2001; 2004; 2015; 2020,1996; 1997; 2020,,2014
Vanderbilt/full/SasakiCV.docx,full,Yuya Sasaki,,2017,2023,Vanderbilt University,Vanderbilt University,5,11,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,18,0,,,,,,,,,,,,2019; 2021; 2022,2025,,2022,,,,,,,2015; 2015; 2015; 2017; 2018; 2018; 2019; 2019; 2019; 2020; 2023; 2023; 2023; 2024; 2024; 2024; 2024; 2026,
Vanderbilt/full/cv-25-07.docx,full,Myrna Wooders,,1981,1987,University of Toronto,University of Toronto,5,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,0,2,0,0,,,1980; 1984; 1994,,,,,,,,,,,,1997,1978; 1987; 1989; 1989; 1996; 2001; 2003; 2005; 2008; 2020,,,1985,,1987; 2008,,
Vanderbilt/full/Viscusi_CV_biblio_021725.docx,full,W. Kip Viscusi,,1979,1981,Duke University,Northwestern University,3,5,1,12,1,0,2,0,0,0,0,0,0,0,10,1,3,0,2,0,5,0,2,0,0,1980,1984; 1984; 1985; 1985; 1988; 1990; 1990; 1995; 1995; 1999; 2005; 2011,1979,,1990; 1993,,,,,,,,1978; 1980; 1987; 1991; 1991; 1998; 2000; 2001; 2008; 2012,1997,1979; 1980; 1983,,1984; 1986,,1986; 1986; 1987; 1989; 1994,,1980; 1989,,
Vanderbilt/full/J-P-Conley-CV-2024-04-23.docx,full,John P. Conley,Mechanism Design; Game Theory; Public Economics,1996,2002,Vanderbilt University,University of Illinois,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,,,,,2001,,,,,,,,,,,1994; 1997; 2001,,,,,1996; 2002,,1995
Vanderbilt/full/cv_2024_03_polborn.docx,full,Mattias K. Polborn,,2007,2011,"University of Illinois, Urbana–Champaign","University of Illinois, Urbana–Champaign",9,13,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,0,0,2017,2014,,2004; 2006; 2016,,,,,,,,,,2006,,2003; 2010,,,,,2000; 2004; 2006; 2008; 2012; 2015,,
Vanderbilt/full/vita0425.docx,full,Tong Li,Microeconometrics (theory and Applications); Microeconomics,2003,2005,Vanderbilt University,"Indiana University, Bloomington",6,8,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,2,0,0,13,0,,,2014,2009,,,,,,,2015; 2022,2019,2003,,2010,,,,2002; 2015,,,2000; 2002; 2004; 2005; 2009; 2010; 2011; 2012; 2012; 2015; 2018; 2023; 2024,
Virginia/associate/2023-CV-Nekipelov.docx,associate,Denis Nekipelov,,2014,,,University of Virginia,6,,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,,2015,,,,,,,,,,2010; 2018; 2018,,,2015,,,,,,,2012; 2015,
Vanderbilt/full/cv.docx,full,Atsushi Inoue,,2003,2009,North Carolina State University,North Carolina State University,5,11,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,1,0,17,0,,,2002,,,,,,,,,2013; 2018; 2021,2010; 2011,,2002,,,2020,,2019,,1999; 2001; 2003; 2006; 2006; 2007; 2007; 2008; 2011; 2012; 2013; 2016; 2017; 2017; 2020; 2022; 2024,
Virginia/associate/CV_Farmer.docx,associate,Leland Edward Farmer,Macroeconomics; Finance,2024,,,University of Virginia,7,,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,2024,,,,,,,2017; 2021,,,,,,,,,,,
Virginia/associate/Carter-Doyle_CV_Aug2020.docx,associate,Carter Arnold Doyle,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Virginia/associate/Troyan_CV.docx,associate,Peter G. Troyan,Mechanism Design; Microeconomic Theory; Game Theory; Experimental Economics; At Econometrica,2020,,,University of Virginia,6,,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,,,2023,,,,,,,2017; 2020,,,,,2019,2017; 2020,,,,,,,
Virginia/associate/MacKay CV.docx,associate,Alexander J. MacKay,,2024,,,University of Virginia,8,,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,2022,2025,,2020,,,,2022; 2023; 2025,,,,,,,,,,,,
Virginia/full/Curriculum-Vitae-Elzinga.docx,full,Kenneth G. Elzinga,,1971,1974,University of Virginia,University of Virginia,4,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1978; 2011,,,,,,,,,,,1972,,,,,,,,,,
Virginia/full/CV-Korinek.docx,full,Anton Korinek,,2018,2021,University of Virginia,University of Virginia,11,14,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,,2010; 2010; 2016,,2018; 2020,,,,,,,,,,,,,,2014; 2019,,2016; 2018,2009,2007,
Virginia/associate/cv_colmer.docx,associate,Jonathan Colmer,Environmental Economics; Trade & Economic Geography; Political Economy; Microeconomics; Agricultural Economics; Health Economics; International Trade; Econometrics; Public Economics; Econometric Society Meeting; Resource Economics; Applied Microeconomics; Mechanism Design; Development Economics; Applied Econometrics; International Economics; Urban Economics; Labor Economics,2024,,,University of Virginia,8,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2021,,,,,,,,,,,,,,,,
Virginia/full/Eric-Leeper_CV_Jul-2018.docx,full,Eric M. Leeper,,1999,2006,Indiana University,Indiana University,10,17,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,1,1,0,,2007; 2010; 2017,2013,,1994,,,,2012,,,,,2013,,,,1991; 1992; 1997; 1997; 1998; 2003; 2010; 2010,,,2008,2010,
Virginia/full/CV_Sekhri.docx,full,Sheetal Sekhri,Development Economics; Resource Economics; Applied Microeconomics,2015,,,University of Virginia,7,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,2011; 2014; 2020,,,,,,,,,,,,,,,,2014; 2016; 2022
Virginia/full/HarriganCV.docx,full,James Harrigan,International Trade; Applied Econometrics,,2008,University of Virginia,,,17,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,0,0,0,,1997; 2005,,,,,,,,,2011,,1994; 1995; 2009,,,,,,,1993; 1995; 1996; 1999; 2010; 2011; 2015,,,
Virginia/full/John-Mclaren_CV_2017.docx,full,John McLaren,,1998,2000,University of Virginia,Columbia University,6,8,1,3,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,5,1,0,0,2002,1997; 2000; 2010,,1999,,,,2012,,,2015,,2016,1993; 1998,,,,,,1999; 2008; 2010; 2013; 2015,1998,,
Virginia/full/Fostel_CV_01_2023.docx,full,Ana Fostel,Financial Economics; International Finance; Experimental Finance,2012,2017,University of Virginia,George Washington University,7,12,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,2008,2015,,,2012; 2016,,,,,,,,,,2012,,,,,,,2009
Virginia/full/Friedberg L CV 2022-02.docx,full,Leora Friedberg,,2007,,,University of Virginia,11,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,1998,,,,,,,,,,,2000,,2014,,,,,,1999,,
Virginia/full/Maxim-Engers_CV_2023.docx,full,Maxim Peter Engers,Microeconomics; Information Economics; Game Theory; International Economics; Industrial Organization,,,,,,,0,2,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,1998; 1999,1987; 1987; 1990,,1992; 1999,,,,,,,,,,1994; 2002; 2007,,,,,,,,
Virginia/full/Simon_Anderson_CV_2024.docx,full,Simon Peter Anderson,,1992,1998,University of Virginia,University of Virginia,7,13,0,1,1,3,1,0,0,1,0,0,2,0,0,2,6,5,0,0,7,1,3,0,0,,2006,1995,1988; 1989; 2005,1998,,,2012,,,2011; 2023,,,2017; 2020,1988; 1989; 1991; 1994; 2000; 2017,1997; 2003; 2015; 2019; 2024,,,1999; 2009; 2009; 2012; 2016; 2020; 2024,1995,1998; 2001; 2001,,
Virginia/full/Lockwood_CV.docx,full,Lee M. Lockwood,,2020,2023,University of Virginia,University of Virginia,10,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2018; 2018; 2019,2022,,,,,,,,,,,,,,,,,,,,
Virginia/full/Turner-CV-2023.docx,full,Sarah E. Turner,,2003,2008,University of Virginia,University of Virginia,6,11,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,,2015,,,,,2010,,2018; 2020,,,,,,,,2002,,,,2007; 2015; 2022,2004,
Virginia/full/ciliberto2025.docx,full,Federico Ciliberto,Industrial Organization; Applied Econometrics; Health Economics; Economic History,2011,2018,University of Virginia,University of Virginia,10,17,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,,,2009,2021,2021,,,,,,,,,,2016,,,,2014; 2016; 2019,2021,,,
Virginia/full/Lee Coppock CV February 2025.docx,full,Lee A. Coppock,,2009,2000,Hillsdale College,University of Virginia,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
Virginia/full/cosar_cv.docx,full,A. Kerem Coşar,,2016,2020,University of Virginia,University of Virginia,6,10,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,2019,2016,,,,,,,,,2016,,2015,,,,,,,2018; 2018,,,2016
Virginia/full/holtvita_2025_december.docx,full,Charles A. Holt,,1982,1989,University of Virginia,University of Minnesota,5,12,0,11,0,0,3,0,0,1,0,0,3,0,0,1,1,1,0,0,2,0,2,0,0,,1979; 1985; 1986; 1989; 1992; 1994; 1997; 1999; 2001; 2002; 2005,,,1980; 1982; 1998,,,2010,,,2010; 2013; 2016,,,1998,2002,2002,,,1987; 1994,,1998; 2002,,
Virginia/full/miller_cv_sept2025.docx,full,Amalia Rebecca Miller,,2010,2016,University of Virginia,University of Virginia,6,12,0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,,,,2019,2011,,2012; 2013,,,,,,2012; 2017,,2016,,2022,,,,,,
Virginia/full/sandipcv.docx,full,Sandip Sukhtankar,,2016,2023,University of Virginia,University of Virginia,7,14,0,2,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,,2016; 2024,2023,,,,2012; 2021,,2013,,,,2025,,,,,,,,2013,,2016
Virginia/full/vita_young.docx,full,Eric R. Young,,2010,2015,University of Virginia,University of Virginia,9,14,0,0,1,1,0,4,0,1,0,1,0,0,0,1,1,2,0,7,0,2,0,0,0,,,2022,2023,,2010; 2012; 2022; 2023,,2015,,2021,,,,2020,2018,2016; 2017,,2004; 2009; 2012; 2016; 2019; 2023; 2025,,2012; 2013,,,
Virginia/full/cv_wincoop.docx,full,Eric van Wincoop,Macroeconomics; International Finance; International Economics; Applied Macroeconomics; International Trade; Terms of Trade Uncertainty; Monetary Economics; Economics Letters; Trade Flows; Trade and Welfare; Trade Costs; Political Economy; Of Economics; Economics; Development Economics; Money and Finance; Review of Economics and Statistics; Empirical Finance; Applied Econometrics,,,,,,,0,5,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,4,0,16,0,0,0,,2000; 2003; 2006; 2010; 2012,,2023,,2013; 2016,,2003,,,,,2001,,2000,,,1994; 2000; 2018; 2025,,1992; 1999; 2001; 2005; 2010; 2010; 2012; 2013; 2013; 2014; 2018; 2019; 2021; 2021; 2022; 2024,,,
Virginia Tech/associate/cv.docx,associate,Alec Smith,Experimental Economics; Neuroeconomics,2023,,,Virginia Tech,14,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2014,,,,,,,,,,,,
Virginia Tech/associate/Cothren_2018_CV.docx,associate,Richard Cothren,,1990,,,Virginia Polytechnic Institute and State University,9,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,1982,,,1983,,,,,,,,,,,,,1996,,,,,
Virginia Tech/associate/CV_Adam_Dominiak_November_2021.docx,associate,Adam Dominiak,Decision Theory; Game Theory; Information Economics; Behavioral Economics; Experimental Economics,2017,,,Virginia Tech,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2021,,,,,,,
Virginia Tech/associate/tsang_cv_short.docx,associate,Kwok Ping Tsang,Macroeconomics; Housing Economics; International Finance,2014,,,Virginia Tech,6,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2013,,,,,,,,,,
Virginia Tech/full/CV_Bahel2019Webpage.docx,full,Éric Akcel Bahel,,2015,2023,Virginia Tech,Virginia Tech,6,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2020,,,,,,,,,,,,,,2021,,,,,,,
Virginia Tech/full/Haller_2021_CV.docx,full,Hans Hermann Haller,Microeconomic Theory; Game and Bargaining Theory; Game Theory; Industrial Organization; Microeconomics; Managerial Economics; Welfare Economics; Economics of Organizations,1991,1996,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,13,18,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,,1990; 2000,2001,,,,,,,,,,,1991; 1997; 2000,1990; 2011; 2015,,,,,,,
Virginia Tech/full/Salehi-Isfahani_cv_short.docx,full,Djavad Salehi-Isfahani,,1989,2001,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,2018
Virginia Tech/full/Sarangi CV 2022.docx,full,Sudipta Sarangi,Game Theory; Development Economics,2006,2015,Virginia Tech,Louisiana State University,6,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,2012; 2015,,,2020,,,,,,,2012
Virginia Tech/associate/Lin_vita.docx,associate,Xu Lin,Applied Econometrics; Labor Economics; Health Economics; Urban Economics; Law and Economics; ” Economics Bulletin; Econometrics,,,,Wayne State University,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,2014,,,,2010,,,,,2010,
Virginia Tech/full/Ball_2018_CV.docx,full,Sheryl B. Ball,Behavioral Economics; Experimental Economics; Neuroeconomics,1999,,,Virginia Polytechnic Institute and State University,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,,,,,,,,,,,,,,,,,,,,2001,,
Virginia Tech/full/ashley_cv_March_19_2025.docx,full,Richard A. Ashley,,1985,2001,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State University,9,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,1985,1980,,,,,,,,,,,,1989; 1990,,,,,,,,
Virginia Tech/full/Spanos_2018_CV.docx,full,Aris Spanos,,1988,1992,University of Cyprus,Virginia Tech,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,1990; 1995; 2002; 2010,
WUSTL/associate/Babus-CV.docx,associate,Ana Babus,,2023,,,Washington University in St. Louis,15,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,,2018,,,,,,,,,,,,,2023,,2021,2016,,,,
WUSTL/associate/CV.docx,associate,David A. Rivers,Industrial Organization; Economics of Crime; Applied Econometrics; Applied Microeconomics,2018,,,University of Western Ontario,8,,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,2020; 2024,,,,,,,,,2019,,,,,,,,2010,
WUSTL/full/CV-PingWang-Dec2025.docx,full,Ping Wang,Money/macro/finance; Urban Economics; Economic Theory,1994,1999,Vanderbilt University,Penn State University,7,12,0,1,0,1,0,1,0,0,1,0,0,1,2,0,5,4,1,4,0,0,0,0,4,,1993,,1995,,2023,,,2017,,,2025,1993; 1994,,1997; 2003; 2003; 2004; 2011,1996; 2002; 2003; 2006,2001,1993; 1994; 1995; 2007,,,,,1995; 1999; 2004; 2024
Virginia Tech/full/ge_cv.docx,full,Suqin Ge,Labor Economics; Applied Microeconomics; Economics of China,2013,2021,Virginia Tech,Virginia Tech,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,2014,,,,,,,,,2011; 2022,,,,,,
WUSTL/full/CV.docx,full,STEVEN M. FAZZARI,,1989,1996,Washington University,Washington University,7,14,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,2000,1988,,,,,,,,,,,1987; 1998; 2000,,,,,,1993,,1999,,
WUSTL/full/CVGolan10_2022.docx,full,Limor Golan,Labor Economics; Applied Microeconomics; Applied Econometrics,2009,2020,Washington University in St. Louis,Carnegie Mellon University,7,18,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,,,2015,2012,,,,,,,,2018,,,2009,,2005; 2012; 2012,2022,,,,,
WUSTL/associate/SangMok_cv.docx,associate,SangMok Lee,,2023,,,Washington University in St. Louis,11,,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,,,2013; 2024,2017; 2024,2011,,,,,2020,,,,,,2023; 2024,,,2021,,,,
WUSTL/full/CV_Gaetano Antinolfi.docx,full,Gaetano Antinolfi,,2004,2015,Washington University in St. Louis,Washington University in St. Louis,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,2001; 2001; 2015,,2008; 2008,,,,,
WUSTL/full/ISMAEL_MOURIFIE_CV-2024.docx,full,Ismael Y. Mourifié,Microeconomics,2021,2023,Washington University in St. Louis,University of Toronto,7,9,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,,,,,2020,,,,,,,2022,2017,,,,2021,,,,,2015; 2024,
WUSTL/full/cv_2022.docx,full,Michele Boldrin,,1990,1994,Universidad Carlos III de Madrid,Northwestern University,3,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,,2001,1994,2005,1995,,,,,,,,,,1988; 2004; 2009,1986; 1992; 1995; 2001; 2001; 2002,,1990; 2004; 2008,,,,,
WUSTL/full/azariadis.cv.05.2024.docx,full,Costas Azariadis,,1977,1983,University of Pennsylvania,University of Pennsylvania,2,8,4,3,0,4,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1983; 1983; 1985; 1990,1981; 1988; 1998,,1976; 1986; 2003; 2015,1975,,,,,,,,,1999,,1978; 1981; 1993; 2001; 2002; 2004; 2007; 2013; 2013,,,,,,,
