file,name,promotion_year,promotion_university,years_post_phd,promotion_evidence,phd_evidence,QUARTERLY JOURNAL OF ECONOMICS,AMERICAN ECONOMIC REVIEW,ECONOMETRICA,REVIEW OF ECONOMIC STUDIES,JOURNAL OF POLITICAL ECONOMY,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY,THEORETICAL ECONOMICS,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS,QUANTITATIVE ECONOMICS,REVIEW OF ECONOMICS AND STATISTICS,ECONOMIC JOURNAL,INTERNATIONAL ECONOMIC REVIEW,JOURNAL OF ECONOMIC THEORY,JOURNAL OF LABOR ECONOMICS,JOURNAL OF MONETARY ECONOMICS,RAND JOURNAL OF ECONOMICS,JOURNAL OF INTERNATIONAL ECONOMICS,JOURNAL OF PUBLIC ECONOMICS,JOURNAL OF ECONOMETRICS,JOURNAL OF DEVELOPMENT ECONOMICS
USC/full/vita_ridder.docx,Geert Ridder,1987,University of Groningen,0,"1987-1992	Professor of Econometrics, University of Groningen 1992-1998	Professor of Econometrics, Free University, Amsterdam","1987	Doctorate in Economics (cum laude), University of Amsterdam",0,0,5,2,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,8,0
Vanderbilt/associate/marcus_michelle_cv2024aug-1.docx,Michelle Marcus,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt/associate/MoroCV.docx,Andrea Moro,2008,Vanderbilt University,10,"Associate Professor, Department of Economics, Vanderbilt University (2008-Present)","Ph.D., Economics, University of Pennsylvania, 1998 (Dissertation: Statistical Discrimination in the Labor Markets: Public Policy and Empirical Evidence, supervisor Kenneth Wolpin)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0
Vanderbilt/associate/RodrigueCVweb.docx,Joel Rodrigue,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,1
Vanderbilt/full/Bond cv 1 25.docx,,,,,,,0,4,0,1,2,0,0,0,0,0,2,0,3,2,3,1,0,0,2,8,4,0,1
Vanderbilt/full/CV_June_2023.docx,William J. Collins,2004,Vanderbilt University,6,"Associate Professor of Economics, 2004 – 2007","Harvard Graduate School of Arts and Sciences Ph.D. in Economics, 1998",0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt/full/J-P-Conley-CV-2024-04-23.docx,John P. Conley,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1
Vanderbilt/full/Christopher-S-Carpenter-cv-2024-08-11.docx,CHRISTOPHER (KITT) CARPENTER,2009,University of California at Irvine,7,"2004-2013	University of California at Irvine
Associate Professor, The Paul Merage School of Business (2009-13) Assistant Professor, The Paul Merage School of Business (2004-09) Area Coordinator and Equity Advisor to the Merage School (2009-13)","Ph.D. Economics, University of California, Berkeley, June 2002 Fields: public and labor economics",0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Vanderbilt/full/HuffmanCV.docx,Gregory W. Huffman,1989,University of Western Ontario,6,"1989-1992	Associate Professor, University of Western Ontario 1990-1992	Associate Professor, University of California - Riverside 1992-1997	Associate Professor, Southern Methodist University 1997-2001	Full Professor, Southern Methodist University","EDUCATION	Bachelor of Commerce, 1979, University of Saskatchewan; Ph.D., 1983, University of Minnesota.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0
Vanderbilt/full/Kevin-Huang_CV_2023-3.docx,Kevin X.D. Huang,2006,Vanderbilt University,8,"August 2006-July 2011	Associate Professor of Economics, Vanderbilt University","Ph.D. in Economics, University of Minnesota, August 1998",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,2,0,0,0
Vanderbilt/full/SasakiCV.docx,Yuya Sasaki,,,,,"Brown University, MA in Economics (2008), Ph.D. in Economics (2012)",0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0
Vanderbilt/full/RousseauCV.docx,Peter L. Rousseau,2002,Vanderbilt University,7,"Associate Professor of Economics, Vanderbilt University, Nashville, TN, 2002 - 2007.","New York University, New York, NY: Ph.D., Economics, with minor in Finance (1995).",0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2
Vanderbilt/full/SaggiKCV-1.docx,KAMAL SAGGI,2001,Southern Methodist University,6,"Dedman Distinguished Collegiate Professor, Department of Economics, SMU, 2007-10. Previous positions at SMU: Professor, 2004-10. Chair, 2006-09. Director of Graduate Studies, 2001-06. Associate Professor, 2001-04. Assistant Professor, 1995-2001.","1990-95 Ph.D., Economics, University of Pennsylvania 1987-90 B.A., Ohio Wesleyan University",0,0,0,0,0,0,1,0,0,0,2,0,0,3,4,0,0,0,0,12,0,0,7
Vanderbilt/full/cv-25-07.docx,Myrna Wooders,1981,University of Toronto,,"Professor of Economics, University of Toronto, 1987-1999 Associate Professor, University of Toronto, 1981-1987",,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,1,0,2,0,0
Vanderbilt/full/cv_2024_03_polborn.docx,Mattias K. Polborn,2007,"University of Illinois, Urbana–Champaign",9,"2007 – 2011	Associate Professor of Economics and of Political Science University of Illinois, Urbana–Champaign","1996-1998	Dr. oeconomiae publicae (Ph.D. in economics), University of Munich",1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,0,0
Vanderbilt/full/Viscusi_CV_biblio_021725.docx,W. Kip Viscusi,1979,Northwestern University,,"Northwestern University, 1976–1980. Assistant Professor of Economics, 1976–1978; Associate Professor of Economics (with tenure), 1979–1981. On leave in the government 1979– 1981.",,1,8,1,0,2,0,0,0,0,0,0,0,10,1,3,0,2,0,5,0,3,0,0
Vanderbilt/full/cv.docx,Atsushi Inoue,2003,North Carolina State University,5,"Associate Professor with Tenure, Department of Agricultural and Resource Economics, North Carolina State University, Raleigh, NC, 2003–2009.","Ph.D. in Economics, 1998, University of Pennsylvania, Philadelphia, PA.",0,0,1,0,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,1,0,13,0
Vanderbilt/full/vita0425.docx,Tong Li,2003,"Indiana University, Bloomington",6,"Associate Professor of Economics, Indiana University, Bloomington, 2003 - 2005. Assistant Professor of Economics, Indiana University, Bloomington, 1999 - 2003. Assistant Professor of Economics, Washington State University, 1997 - 1999.","Ph.D. in Economics, 1997, University of Southern California.",0,0,1,2,0,0,0,0,0,0,2,1,2,0,1,0,0,0,2,0,0,11,0
Virginia/associate/2023-CV-Nekipelov.docx,Denis Nekipelov,2014,University of Virginia,6,"July 2014 – present, Associate Professor of Economics and Computer Science (by courtesy), University of Virginia","Ph.D. in Economics, Duke University, Durham, NC, USA, 2008",0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0
Virginia/associate/CV_Farmer.docx,Leland Edward Farmer,2024,University of Virginia,7,"Associate Professor of Economics – Department of Economics, University of Virginia, August 2024 – present","Ph.D. Economics - University of California, San Diego, 2017",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Virginia/associate/Carter-Doyle_CV_Aug2020.docx,Carter Arnold Doyle,,,,,"Ph.D., Economics, Florida State University, 2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/associate/MacKay CV.docx,Alexander J. MacKay,2024,University of Virginia,8,"2024–	University of Virginia, Department of Economics
James H. and Elizabeth W. Wright Jefferson Scholars Foundation Distinguished Associate Professor of Economics (with tenure)","2016	Ph.D., Economics, University of Chicago, Chicago, IL",0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/associate/Troyan_CV.docx,Peter G. Troyan,2020,University of Virginia,6,"Associate Professor of Economics, University of Virginia, 2020-present Assistant Professor of Economics, University of Virginia, 2014-2020 Visiting Associate Professor, George Mason University, 2025","Stanford University, Stanford, CA, 2014",0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0
Virginia/associate/cv_colmer.docx,Jonathan Colmer,2024,University of Virginia,8,"Associate Professor of Economics, University of Virginia	08/2024 - present Founder and Director, The Environmental Inequality Lab	 05/2020 - present","Ph.D., London School of Economics	10/2011 - 06/2016",0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Virginia/full/CV-Korinek.docx,Anton Korinek,2018,University of Virginia,11,"Professor (2021 –), Associate Professor (2018 – 2021), Department of Economics and Darden School of Business, University of Virginia","Ph.D. in Economics (with distinction), Columbia University, 2007 Dissertation:	Dollar Borrowing in Emerging Markets",0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
Virginia/full/Curriculum-Vitae-Elzinga.docx,Kenneth G. Elzinga,1971,University of Virginia,4,"Associate Professor of Economics, 1971-1974","M.A. Michigan State University, 1966 Ph.D. Michigan State University, 1967",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Virginia/full/CV_Sekhri.docx,Sheetal Sekhri,2015,University of Virginia,,"Associate Professor, Department of Economics, University of Virginia, Fall 2015 - present (with Tenure)","Ph.D., Economics, Brown University, Providence, RI, 2003-2008",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Virginia/full/Eric-Leeper_CV_Jul-2018.docx,Eric M. Leeper,1999,Indiana University,10,"Associate Professor of Economics (August 1999–March 2006), Indiana University","Ph.D. Economics, 1989, University of Minnesota, Minneapolis, MN",0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,1,1,0
Virginia/full/Fostel_CV_01_2023.docx,Ana Fostel,2012,George Washington University,7,"George Washington University, Department of Economics, Associate Professor (with tenure) of Economics and International Affairs. 2012-2015.","Ph.D. (with distinction) Department of Economics, Yale University. December 2005.",0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Virginia/full/HarriganCV.docx,James Harrigan,2008,University of Virginia,17,"Professor, Department of Economics, University of Virginia, since 2008.","Ph.D. (Economics), University of California, Los Angeles, 1991.",0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,0,0,0
Virginia/full/Lee Coppock CV February 2025.docx,,2009,University of Virginia,15,"Associate Professor of Economics, University of Virginia, 2009-2016","Ph.D., Economics, George Mason University, 1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/full/Friedberg L CV 2022-02.docx,Leora Friedberg,2007,University of Virginia,11,"Associate Professor, Department of Economics, University of Virginia. Since August 2007. Associate Chair, Department of Economics, University of Virginia. Since August 2016.","1996: Ph.D. in Economics, Massachusetts Institute of Technology. Thesis: The Effect of Government Programs on the Labor Supply of the Elderly. Advisors: James Poterba, Jerry Hausman, Jonathan Gruber.",0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
Virginia/full/John-Mclaren_CV_2017.docx,John McLaren,1998,Columbia University,6,"Associate Professor, Department of Economics, Columbia University (July 1998 to July 2000). Assistant Professor, Department of Economics, Columbia University (July 1992 to July 1998). Visiting assistant professor, Department of Economics, Princeton University (January to May, 1997).","Princeton University, Ph.D (Economics), 1992 University of Toronto, M.A., (Economics), 1987",1,2,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,4,1,0,0
Virginia/full/Lockwood_CV.docx,Lee M. Lockwood,2020,University of Virginia,10,"2020 – 2023	Associate Professor, University of Virginia Department of Economics 2017 – 2018	Arch W. Shaw National Fellow, Hoover Institution, Stanford University 2017 – 2020	Assistant Professor, University of Virginia Department of Economics 2016 – 2018	Visiting Fellow, Stanford Institute for Economic Policy Research","2004 – 2010	PhD, Economics University of Chicago",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/full/Maxim-Engers_CV_2023.docx,MAXIM PETER ENGERS,,,,,"1984:	Ph.D. in Economics, University of California, Los Angeles Dissertation: The Existence and Uniqueness of Signalling Equilibria Chair: John G. Riley",0,2,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Virginia/full/Turner-CV-2023.docx,Sarah E. Turner,2003,University of Virginia,6,"2003–2008: Associate Professor of Education and Economics, University of Virginia","Ph.D., Economics, University of Michigan, December 1997",0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0
Virginia/full/Simon_Anderson_CV_2024.docx,Simon Peter Anderson,1992,University of Virginia,7,"1992-1998 Associate Professor of Economics, University of Virginia, Charlottesville, VA, USA 1987-1992 Assistant Professor of Economics, University of Virginia, Charlottesville, VA, USA.","Ph.D. (Economics), November 1985, Queen's University, Kingston, Ontario, Canada",0,1,1,3,1,0,0,1,0,0,2,0,0,2,4,5,0,0,6,1,4,0,0
Virginia/full/ciliberto2025.docx,Federico Ciliberto,2011,University of Virginia,10,"Professor, Department of Economics, University of Virginia, 2018 – current. Associate Professor, Department of Economics, University of Virginia, 2011 –2018. Assistant Professor, Department of Economics, University of Virginia, 2004 – 2011.","PhD, Economics, Northwestern University, May 2001.",0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0
Virginia/full/cv_wincoop.docx,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/full/cosar_cv.docx,A. Kerem Co¸sar,2016,University of Virginia,6,"Past	Associate Professor of Economics, University of Virginia, 2016-2020","Ph.D., Economics, The Pennsylvania State University (2010) M.A., Economics, Bo˘gazic¸i University - Istanbul, Turkey (2004) B.A., Management, Bo˘gazic¸i University - Istanbul, Turkey (2002)",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
Virginia/full/sandipcv.docx,Sandip Sukhtankar,2016,University of Virginia,7,2016-23	Associate Professor,"2004-2009	Harvard University, Cambridge, MA",0,2,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Virginia/full/vita_young.docx,Eric R. Young,2010,University of Virginia,9,"Associate Professor, University of Virginia, Fall 2010-Fall 2015.","Ph.D. (Economics), Graduate School of Industrial Administration, Carnegie Mellon University, 2001.",0,0,1,1,0,4,0,1,0,1,0,0,0,1,1,2,0,8,0,2,0,0,0
Virginia/full/miller_cv_sept2025.docx,Amalia Rebecca Miller,2010,University of Virginia,6,"8/2010 – 8/2016	Associate Professor of Economics, University of Virginia 8/2010 – 7/2012	Economist, RAND Corporation","2004	Ph.D. in Economics, Stanford University",0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
Virginia/full/holtvita_2025_december.docx,Charles A. Holt,1982,University of Minnesota,5,"Department of Economics, University of Minnesota Associate Professor, 1982-1983","EDUCATION:	Ph.D. (1977) and M.S. (1974) in Economics, Carnegie-Mellon",0,9,0,0,3,0,0,1,0,0,2,0,0,1,2,1,0,0,2,0,2,0,0
Virginia Tech/associate/CV_Adam_Dominiak_November_2021.docx,Adam Dominiak,2017,Virginia Tech,6,"Associate Professor of Economics, Virginia Tech, since June 2017 (in 2021, family leave). Assistant Professor of Economics, Virginia Tech, August 2011 - June 2017.","Ph.D. in Economics, University of Heidelberg, Germany, May 2011.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Virginia Tech/associate/Cothren_2018_CV.docx,Richard Cothren,1990,Virginia Polytechnic Institute and State University,9,Virginia Polytechnic Institute and State University Fall 1990 to present,"Ph.D. (Economics) 1981 University of North Carolina Chapel Hill, NC",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Virginia Tech/associate/Lin_vita.docx,Xu Lin,,Wayne State University,,"Assistant Professor and Associate Professor (with tenure), Department of Economics, Wayne State University, Detroit, MI",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Virginia Tech/associate/cv.docx,Alec Smith,2023,Virginia Tech,14,"2015—	Virginia Tech, Department of Economics, Blacksburg, VA Associate Professor, 2023—","Ph. D., University of Arizona, Economics, 2009 M.A., University of Arizona, Economics, 2006 B.A., Dartmouth College, Biology, 1993",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Tech/full/Ball_2018_CV.docx,Sheryl B. Ball,1999,Virginia Polytechnic Institute and State University,8,"Virginia Polytechnic Institute and State University, Assistant Professor of Economics, Fall 1992 to 1999, Associate Professor 1999-present.","1991	Northwestern University, Ph.D. Managerial Economics and Decision Sciences, thesis: “Experimental Evidence on the Winner’s Curse in Negotiation,” Roger Myerson, chairman.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Virginia Tech/associate/tsang_cv_short.docx,Kwok Ping Tsang,2014,Virginia Tech,6,"Associate Professor (with tenure), Department of Economics, Virginia Tech (August 2014 – ).","University of Washington, Seattle, WA: Ph.D. in Economics, 2008.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Virginia Tech/full/Haller_2021_CV.docx,Hans Hermann Haller,1992,Virginia Polytechnic Institute and State University,14,"1986-1992 Assistant Professor of Economics, VPI & SU. 1992-1997 Associate Professor of Economics, VPI & SU. 1997-Present Professor of Economics, VPI & SU.","Degrees:	Diplom-Mathematiker, 1976 Dr. rer. nat., 1978",0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0
Virginia Tech/full/CV_Bahel2019Webpage.docx,Éric Akcel Bahel,2015,Virginia Tech,6,"2015 - 2023: Associate Professor (with tenure), Department of Economics, Virginia Tech 2009 - 2015: Assistant Professor, Department of Economics, Virginia Tech","Ph.D. in Economics, Université de Montréal (Canada), 2009, dissertation: «Essays in theoretical and applied microeconomics», advisors: Yves Sprumont and Gérard Gaudet M.Sc. in Economics, Université d’Auvergne (France), 2004",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Virginia Tech/full/ashley_cv_March_19_2025.docx,Richard A. Ashley,1985,Virginia Polytechnic Institute and State University,,"1985 - 2001	Associate Professor, Department of Economics, Virginia Polytechnic Institute and State
University",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Virginia Tech/full/Salehi-Isfahani_cv_short.docx,Djavad Salehi-Isfahani,1989,Virginia Tech,12,"1989-2000  Associate Professor, Department of Economics, Virginia Tech","1977	Ph.D. in Economics, Harvard University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Virginia Tech/full/Sarangi CV 2022.docx,Sudipta Sarangi,2000,Louisiana State University,,"Assistant Professor, Associate Professor, Professor, Louisiana State University, Baton Rouge, Louisiana, 2000-2015.","EDUCATION:	Ph.D., Economics, Virginia Polytechnic Institute and State University.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1
Virginia Tech/full/Spanos_2018_CV.docx,Aris Spanos,1988,Virginia Tech,6,"August 1988 - December 1994, Associate Professor, Department of Economics, Virginia Tech.","1977-82 (1977-79 Full-time, 1979-81 Part-time) Ph.D. Econometrics, London School of Economics (LSE),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Virginia Tech/full/ge_cv.docx,Suqin Ge,2013,Virginia Tech,7,"Associate Professor (with tenure), Virginia Tech, 2013 – 2021","Ph.D. in Economics, University of Minnesota—Twin Cities, 2006.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
WUSTL/associate/Babus-CV.docx,Ana Babus,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
WUSTL/associate/CV.docx,,2021,University of Western Ontario,11,"July, 2018 - present July, 2021 - present July, 2010- June, 2018","Ph.D., Economics, University of Wisconsin-Madison	2010",0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
WUSTL/associate/SangMok_cv.docx,SangMok Lee,2023,Washington University in St. Louis,,"Department of Economics, Washington University in St. Louis Associate Professor (2023 - present), Assistant Professor (2017 - 2023)",,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0
WUSTL/full/CV-PingWang-Dec2025.docx,Ping Wang,1994,Penn State University,7,"1987-1994  Assistant Professor, Department of Economics, Penn State University 1994-1998  Associate Professor, Department of Economics, Penn State University 1994-1998   Fellow, Center for Criminology and Public Policy","1986-May	M.A., Economics, University of Rochester, NY, U.S.A. 1987-May	Ph.D., Economics, University of Rochester, NY, U.S.A.",0,2,0,1,0,1,0,0,1,0,0,1,2,0,5,5,1,4,0,0,0,0,4
WUSTL/full/CV.docx,Steven M. Fazzari,1989,Washington University,7,"Assistant Professor (1982-89), Associate Professor (1989-96), and Professor (1996-2014), Washington University.","Ph.D. in economics, Stanford University, 1982.",1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0
WUSTL/full/CVGolan10_2022.docx,Limor Golan,2009,Carnegie Mellon University,7,"Associate Professor of Economics, Tepper School of Business, Carnegie Mellon University 2009-June 2012","Ph.D., Economics, University of Wisconsin-Madison, August 2002",0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0
WUSTL/full/CV_Gaetano Antinolfi.docx,Gaetano Antinolfi,2004,Washington University in St. Louis,7,"Associate Professor of Economics, Washington University in St. Louis, July 2004- 2015","Ph.D. in Economics, Cornell University, Ithaca, New York, August 1997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0
WUSTL/full/ISMAEL_MOURIFIE_CV-2024.docx,Ismael Y. Mourifié,2021,University of Toronto,7,"Associate Professor, Department of Economics, University of Toronto, July 2021—June 2023.","2008–2014: Ph.D. in Economics, University of Montréal (Quebec, Canada).",0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,0
