file,name,promotion_year,promotion_university,years_post_phd,promotion_evidence,phd_evidence,QUARTERLY JOURNAL OF ECONOMICS,AMERICAN ECONOMIC REVIEW,ECONOMETRICA,REVIEW OF ECONOMIC STUDIES,JOURNAL OF POLITICAL ECONOMY,AMERICAN ECONOMIC JOURNAL-MACROECONOMICS,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY,THEORETICAL ECONOMICS,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS,QUANTITATIVE ECONOMICS,REVIEW OF ECONOMICS AND STATISTICS,ECONOMIC JOURNAL,INTERNATIONAL ECONOMIC REVIEW,JOURNAL OF ECONOMIC THEORY,JOURNAL OF LABOR ECONOMICS,JOURNAL OF MONETARY ECONOMICS,RAND JOURNAL OF ECONOMICS,JOURNAL OF INTERNATIONAL ECONOMICS,JOURNAL OF PUBLIC ECONOMICS,JOURNAL OF ECONOMETRICS,JOURNAL OF DEVELOPMENT ECONOMICS
Vanderbilt/associate/MoroCV.docx,Andrea Moro,2008,Vanderbilt University,10,"Associate Professor, Department of Economics, Vanderbilt University (2008-Present)","Ph.D., Economics, University of Pennsylvania, 1998",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0
Vanderbilt/associate/marcus_michelle_cv2024aug-1.docx,MICHELLE MARCUS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt/associate/RodrigueCVweb.docx,joel Rodrigue,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,1
Vanderbilt/full/Bond cv 1 25.docx,,,,,,,0,2,0,1,1,0,0,0,0,0,2,0,1,2,2,3,0,0,1,4,2,0,1
Vanderbilt/full/CV_June_2023.docx,William J. Collins,2004,Vanderbilt University,6,"Associate Professor of Economics, 2004 – 2007","Ph.D. in Economics, 1998",0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt/full/HuffmanCV.docx,Gregory W. Huffman,1989,University of Western Ontario,6,"1989-1992	Associate Professor, University of Western Ontario","Ph.D., 1983, University of Minnesota.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0
Vanderbilt/full/J-P-Conley-CV-2024-04-23.docx,John P. Conley,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1
Vanderbilt/full/Christopher-S-Carpenter-cv-2024-08-11.docx,CHRISTOPHER (KITT) CARPENTER,2009,University of California at Irvine,7,"Associate Professor, The Paul Merage School of Business (2009-13)","Ph.D. Economics, University of California, Berkeley, June 2002",0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Vanderbilt/full/Kevin-Huang_CV_2023-3.docx,Kevin X.D. Huang,2006,Vanderbilt University,8,"August 2006-July 2011	Associate Professor of Economics, Vanderbilt University","Ph.D. in Economics, University of Minnesota, August 1998",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,2,0,0,0
Vanderbilt/full/SaggiKCV-1.docx,KAMAL SAGGI,2001,Southern Methodist University,6,"Associate Professor, 2001-04.","1990-95 Ph.D., Economics, University of Pennsylvania",0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,0,0,0,0,11,0,0,3
Vanderbilt/full/SasakiCV.docx,Yuya Sasaki,,,,,"Brown University, MA in Economics (2008), Ph.D. in Economics (2012)",0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,6,0
Vanderbilt/full/RousseauCV.docx,PETER L. ROUSSEAU,2002,Vanderbilt University,7,"Associate Professor of Economics, Vanderbilt University, Nashville, TN, 2002 - 2007.","New York University, New York, NY: Ph.D., Economics, with minor in Finance (1995).",0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Vanderbilt/full/Viscusi_CV_biblio_021725.docx,W. Kip Viscusi,1979,Northwestern University,3,"Northwestern University, 1976–1980. Assistant Professor of Economics, 1976–1978; Associate Professor of Economics (with tenure), 1979–1981.","David A. Wells Prize for best Harvard economics Ph.D. dissertation, 1975–1976, Employment Hazards: An Investigation of Market Performance.",1,8,1,0,2,0,0,1,0,0,0,0,5,1,3,0,2,0,5,0,2,0,0
Vanderbilt/full/cv-25-07.docx,Myrna Wooders,1981,University of Toronto,,"Associate Professor, University of Toronto, 1981-1987",,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,7,0,0,1,0,2,0,0
Vanderbilt/full/cv.docx,Atsushi Inoue,2003,North Carolina State University,5,"Associate Professor with Tenure, Department of Agricultural and Resource Economics, North Carolina State University, Raleigh, NC, 2003–2009.","Ph.D. in Economics, 1998, University of Pennsylvania, Philadelphia, PA.",0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,5,0
Vanderbilt/full/cv_2024_03_polborn.docx,Mattias K. Polborn,2007,"University of Illinois, Urbana–Champaign",9,"2007 – 2011	Associate Professor of Economics and of Political Science University of Illinois, Urbana–Champaign","1996-1998	Dr. oeconomiae publicae (Ph.D. in economics), University of Munich",1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0
Vanderbilt/full/vita0425.docx,Tong Li,2003,"Indiana University, Bloomington",6,"Associate Professor of Economics, Indiana University, Bloomington, 2003 - 2005.","Ph.D. in Economics, 1997, University of Southern California.",0,0,1,2,0,0,0,0,0,0,2,1,3,0,1,0,0,0,2,0,0,8,0
Virginia/associate/2023-CV-Nekipelov.docx,Denis Nekipelov,2014,University of Virginia,6,"July 2014 – present, Associate Professor of Economics and Computer Science (by courtesy), University of Virginia","Ph.D. in Economics, Duke University, Durham, NC, USA, 2008",0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0
Virginia/associate/CV_Farmer.docx,Leland Edward Farmer,2024,University of Virginia,7,"Associate Professor of Economics – Department of Economics, University of Virginia, August 2024 – present","Ph.D. Economics - University of California, San Diego, 2017",0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Virginia/associate/Carter-Doyle_CV_Aug2020.docx,Carter Arnold Doyle,,,,,"Ph.D., Economics, Florida State University, 2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/associate/MacKay CV.docx,Alexander J. MacKay,2024,University of Virginia,8,"2024–	University of Virginia, Department of Economics
James H. and Elizabeth W. Wright Jefferson Scholars Foundation Distinguished Associate Professor of Economics (with tenure)","2016	Ph.D., Economics, University of Chicago, Chicago, IL",0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/associate/Troyan_CV.docx,Peter G. Troyan,2020,University of Virginia,6,"Associate Professor of Economics, University of Virginia, 2020-present","Ph.D., Economics, Stanford University, Stanford, CA, 2014",0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0
Virginia/associate/cv_colmer.docx,Jonathan Colmer,2024,University of Virginia,8,"Associate Professor of Economics, University of Virginia	08/2024 - present","Ph.D., London School of Economics	10/2011 - 06/2016",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Virginia/full/CV-Korinek.docx,ANTON KORINEK,2018,University of Virginia,11,"Associate Professor (2018 – 2021), Department of Economics and Darden School of Business, University of Virginia","Ph.D. in Economics (with distinction), Columbia University, 2007",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Virginia/full/CV_Sekhri.docx,Sheetal Sekhri,2015,University of Virginia,7,"Associate Professor, Department of Economics, University of Virginia, Fall 2015 - present (with Tenure)","Ph.D., Economics, Brown University, Providence, RI, 2003-2008",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Virginia/full/Curriculum-Vitae-Elzinga.docx,Kenneth G. Elzinga,1971,University of Virginia,4,"Associate Professor of Economics, 1971-1974","Ph.D. Michigan State University, 1967",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Virginia/full/Eric-Leeper_CV_Jul-2018.docx,Eric M. Leeper,1999,Indiana University,10,"Associate Professor of Economics (August 1999–March 2006), Indiana University","Ph.D. Economics, 1989, University of Minnesota, Minneapolis, MN",0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,1,1,0
Virginia/full/Fostel_CV_01_2023.docx,Ana Fostel,2012,George Washington University,7,"George Washington University, Department of Economics, Associate Professor (with tenure) of Economics and International Affairs. 2012-2015.","Ph.D. (with distinction) Department of Economics, Yale University. December 2005.",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Virginia/full/Friedberg L CV 2022-02.docx,Leora Friedberg,2007,University of Virginia,11,"Associate Professor, Department of Economics, University of Virginia. Since August 2007.","1996: Ph.D. in Economics, Massachusetts Institute of Technology.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Virginia/full/HarriganCV.docx,James Harrigan,,,,,"Ph.D. (Economics), University of California, Los Angeles, 1991.",0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6,0,0,0
Virginia/full/John-Mclaren_CV_2017.docx,John McLaren,1998,Columbia University,6,"Associate Professor, Department of Economics, Columbia University (July 1998 to July 2000).","Princeton University, Ph.D (Economics), 1992",1,2,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,4,1,0,0
Virginia/full/Lee Coppock CV February 2025.docx,,2009,University of Virginia,15,"Associate Professor of Economics, University of Virginia, 2009-2016","Ph.D., Economics, George Mason University, 1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/full/Lockwood_CV.docx,LEE M. LOCKWOOD,2020,University of Virginia,10,"2020 – 2023	Associate Professor, University of Virginia Department of Economics","2004 – 2010	PhD, Economics University of Chicago",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia/full/Maxim-Engers_CV_2023.docx,MAXIM PETER ENGERS,,,,,"1984: Ph.D. in Economics, University of California, Los Angeles",0,2,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Virginia/full/Simon_Anderson_CV_2024.docx,Simon Peter Anderson,1992,University of Virginia,7,"1992-1998 Associate Professor of Economics, University of Virginia, Charlottesville, VA, USA","Ph.D. (Economics), November 1985, Queen's University, Kingston, Ontario, Canada",0,1,1,4,1,0,0,1,0,0,1,0,0,2,4,5,0,0,6,1,3,0,0
Virginia/full/Turner-CV-2023.docx,Sarah E. Turner,2003,University of Virginia,6,"2003–2008: Associate Professor of Education and Economics, University of Virginia","Ph.D., Economics, University of Michigan, December 1997",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0
Virginia/full/ciliberto2025.docx,Federico Ciliberto,2011,University of Virginia,10,"Associate Professor, Department of Economics, University of Virginia, 2011 –2018.","PhD, Economics, Northwestern University, May 2001.",0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0
Virginia/full/cosar_cv.docx,A. Kerem Co¸sar,2016,University of Virginia,6,"Associate Professor of Economics, University of Virginia, 2016-2020","Ph.D., Economics, The Pennsylvania State University (2010)",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1
Virginia/full/cv_wincoop.docx,John A. Doe,2018,"University of California, Berkeley",5,"2018–present Associate Professor (with tenure), Department of Economics, University of California, Berkeley","Ph.D., Economics, Massachusetts Institute of Technology, 2013",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Virginia/full/holtvita_2025_december.docx,Charles Holt,1983,University of Virginia,6,"Associate Professor, 1983-1989","Ph.D. (1977) and M.S. (1974) in Economics, Carnegie-Mellon",0,5,0,0,1,0,0,1,0,0,3,0,0,2,2,1,0,0,2,0,2,0,0
Virginia/full/miller_cv_sept2025.docx,Amalia Rebecca Miller,2010,University of Virginia,6,"8/2010 – 8/2016	Associate Professor of Economics, University of Virginia","2004	Ph.D. in Economics, Stanford University",0,1,0,1,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
Virginia/full/sandipcv.docx,Sandip Sukhtankar,2016,University of Virginia,7,2016-23	Associate Professor,"2004-2009	Harvard University, Cambridge, MA
Ph.D.",0,2,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Virginia/full/vita_young.docx,Eric R. Young,2010,University of Virginia,9,"Associate Professor, University of Virginia, Fall 2010-Fall 2015.","Ph.D. (Economics), Graduate School of Industrial Administration, Carnegie Mellon University, 2001.",0,0,1,1,0,3,0,1,0,1,0,0,0,1,1,2,0,6,0,2,0,0,0
Virginia Tech/associate/CV_Adam_Dominiak_November_2021.docx,Adam Dominiak,2017,Virginia Tech,6,"Associate Professor of Economics, Virginia Tech, since June 2017","Ph.D. in Economics, University of Heidelberg, Germany, May 2011.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Virginia Tech/associate/Cothren_2018_CV.docx,Richard Cothren,1990,Virginia Polytechnic Institute and State University,9,Associate Professor Virginia Polytechnic Institute and State University Fall 1990 to present,"Ph.D. (Economics) 1981 University of North Carolina Chapel Hill, NC",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Virginia Tech/associate/Lin_vita.docx,Xu Lin,,,,,"Ph.D., Economics, The Ohio State University",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Virginia Tech/associate/cv.docx,Alec Smith,2023,Virginia Tech,14,"Associate Professor, 2023—","Ph. D., University of Arizona, Economics, 2009",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Tech/associate/tsang_cv_short.docx,Kwok Ping Tsang,2014,Virginia Tech,6,"Associate Professor (with tenure), Department of Economics, Virginia Tech (August 2014 – ).","University of Washington, Seattle, WA: Ph.D. in Economics, 2008.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Virginia Tech/full/CV_Bahel2019Webpage.docx,ÉRIC AKCEL BAHEL,2015,Virginia Tech,6,"2015 - 2023: Associate Professor (with tenure), Department of Economics, Virginia Tech","Ph.D. in Economics, Université de Montréal (Canada), 2009",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Virginia Tech/full/Ball_2018_CV.docx,Sheryl B. Ball,1999,Virginia Polytechnic Institute and State University,8,"Virginia Polytechnic Institute and State University, Assistant Professor of Economics, Fall 1992 to 1999, Associate Professor 1999-present.","1991 Northwestern University, Ph.D. Managerial Economics and Decision Sciences, thesis: “Experimental Evidence on the Winner’s Curse in Negotiation,” Roger Myerson, chairman.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Virginia Tech/full/Haller_2021_CV.docx,Hans Hermann Haller,1992,Virginia Polytechnic Institute and State University,14,"1992-1997 Associate Professor of Economics, VPI & SU.","Dr. rer. nat., 1978",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Virginia Tech/full/Salehi-Isfahani_cv_short.docx,Djavad Salehi-Isfahani,1989,Virginia Polytechnic Institute and State University,12,"1989-2000  Associate Professor, Department of Economics, Virginia Tech","1977  Ph.D. in Economics, Harvard University",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Virginia Tech/full/Sarangi CV 2022.docx,Sudipta Sarangi,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
Virginia Tech/full/Spanos_2018_CV.docx,Aris Spanos,1988,Virginia Tech,6,"August 1988 - December 1994, Associate Professor, Department of Economics, Virginia Tech.","1977-82 (1977-79 Full-time, 1979-81 Part-time) Ph.D. Econometrics, London School of Economics (LSE),",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
Virginia Tech/full/ashley_cv_March_19_2025.docx,Richard A. Ashley,1985,Virginia Polytechnic Institute and State University,,"1985 - 2001	Associate Professor, Department of Economics, Virginia Polytechnic Institute and State University",,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Virginia Tech/full/ge_cv.docx,Suqin Ge,2013,Virginia Tech,7,"Associate Professor (with tenure), Virginia Tech, 2013 – 2021","Ph.D. in Economics, University of Minnesota—Twin Cities, 2006.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WUSTL/associate/Babus-CV.docx,Ana Babus,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
WUSTL/associate/CV.docx,,,,,,"Ph.D., Economics, University of Wisconsin-Madison	2010",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
WUSTL/associate/SangMok_cv.docx,SangMok Lee,2023,Washington University in St. Louis,11,"Department of Economics, Washington University in St. Louis Associate Professor (2023 - present), Assistant Professor (2017 - 2023)","Ph.D in Social Science, California Institute of Technology (2007 - 2012)",0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0
WUSTL/full/CV-PingWang-Dec2025.docx,Ping Wang,1994,Penn State University,7,"1994-1998  Associate Professor, Department of Economics, Penn State University","1987-May  Ph.D., Economics, University of Rochester, NY, U.S.A.",0,1,0,1,0,1,0,0,1,0,0,1,2,0,3,4,1,3,0,0,0,0,3
WUSTL/full/CV.docx,Steven M. Fazzari,1989,Washington University,7,"Assistant Professor (1982-89), Associate Professor (1989-96), and Professor (1996-2014), Washington University.","Ph.D. in economics, Stanford University, 1982.",1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0
WUSTL/full/CVGolan10_2022.docx,LIMOR GOLAN,2009,Carnegie Mellon University,7,"Associate Professor of Economics, Tepper School of Business, Carnegie Mellon University 2009-June 2012","Ph.D., Economics, University of Wisconsin-Madison, August 2002",0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0
WUSTL/full/CV_Gaetano Antinolfi.docx,Gaetano Antinolfi,2004,Washington University in St. Louis,7,"Associate Professor of Economics, Washington University in St. Louis, July 2004- 2015","Ph.D. in Economics, Cornell University, Ithaca, New York, August 1997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0
WUSTL/full/ISMAEL_MOURIFIE_CV-2024.docx,Ismael Y. Mourifié,2021,University of Toronto,,"Associate Professor, Department of Economics, University of Toronto, July 2021—June 2023.","2008–2014: Ph.D. in Economics, University of Montréal (Quebec, Canada).",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
WUSTL/full/Manuelli_CV_March_2021.docx,Rodolfo E. Manuelli,1993,University of Wisconsin - Madison,7,"1993-1996. Associate Professor, Department of Economics, University of Wisconsin - Madison.","Ph.D. (Economics) University of Minnesota, 1986",1,4,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0
WUSTL/full/Weinstein_CV_Sep_2019.docx,Jonathan Weinstein,2009,Northwestern University,4,"Associate Professor, August 2009 to July 2013","Ph.D., Economics, Massachusetts Institute of Technology, 2005",0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
WUSTL/full/azariadis.cv.05.2024.docx,Costas Azariadis,1977,University of Pennsylvania,2,"Associate Professor of Economics, 1977-83.","Carnegie– Mellon University, Pittsburgh, M.B.A., 1971; Ph.D. (Economics), 1975.",3,3,0,3,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
WUSTL/full/cv_2022.docx,Michele Boldrin,1994,Northwestern University,7,"1990-1994, Associate Professor, Kellogg GSM, Northwestern University.","Ph.D. (Economics), University of Rochester, 1987.",0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0
WUSTL/full/cv_202601.docx,Sam B. Cook,2012,University of California at Los Angeles,8,"Associate Professor (with tenure), Department of Economics, University of California at los Angeles, July 2012-June 2014","Ph.D. Economics, University of Chicago, June 2004",0,3,2,3,1,4,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
WUSTL/full/cv_July_2022.docx,George-Levi Gayle,2012,Washington University in St Louis,8,"Associate Professor, 2012 – 2020.","Ph.D. Economics, University of Pittsburgh, Pittsburgh PA, 2004.",0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
WUSTL/full/cv_long_mortimer2025.docx,Julie Holland Mortimer,2011,Boston College,10,"Associate Professor, Tenured (July 2011 - August 2018).","2001: Ph.D., Economics, University of California, Los Angeles, CA",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
WUSTL/full/cv_shin.docx,Yongseok Shin,2012,Washington University in St. Louis,8,Associate Professor of Economics	July 2012–June 2017,"Stanford University, Ph.D. in Economics	June 2004",0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0
WUSTL/full/cvpublic.docx,Marcus Berliant,1987,University of Rochester,5,"Associate Professor of Economics, University of Rochester, July 1987 — June 1994",Ph.D. Received: December 1982,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,8,0,0,0,0,2,0,0
WUSTL/full/pollak-cv-08-2025.docx,Robert A. Pollak,1968,University of Pennsylvania,4,"Associate Professor of Economics, University of Pennsylvania, 1968- 1972","M.I.T., Ph.D., 1964",3,9,5,2,6,0,0,0,0,0,0,0,3,0,3,2,2,0,0,0,2,1,0
WUSTL/full/resume.docx,M. Bumin Yenmez,,,,,,0,2,2,1,0,0,0,0,0,2,3,0,1,0,0,5,0,0,0,0,0,0,0
WUSTL/full/rogers_cv.docx,Brian W. Rogers,2013,Washington University in St. Louis,7,"Associate Professor, Washington University in St. Louis, Dept. of Economics, July 2013 – July 2018.","Ph.D. in Social Sciences, California Institute of Technology, June 2006.",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
Washington/associate/Alan Griffith CV May2025.docx,Alan Griffith,2025,University of Washington,8,"Associate Professor (with tenure), Department of Economics	2025 – present",Ph.D. in Economics	December 2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Washington/associate/CV-FAN-2025.docx,Yanqin Fan,1994,University of Windsor,,"July 1994 - June 1998, Associate Professor of Economics, University of Windsor",,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0
Washington/associate/Jason_Kerwin_CV.docx,Jason T. Kerwin,2023,University of Minnesota,8,"Associate Professor, Department of Applied Economics (2023-2024)","2015	Ph.D., Economics, University of Michigan",0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1
"Washington/associate/Tao, Jing_CV 2024.docx",Jing Tao,,,,,"Ph.D. in Economics, University of Wisconsin-Madison",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Washington/associate/chen_yu-chin_cv_2023.docx,Yu-chin Chen,2012,University of Washington,10,"2012 - Associate Professor, Department of Economics, University of Washington","2002 Ph.D. and M.A. in Economics, Harvard University",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Washington/full/CV.docx,Jacques Lawarree,,,,,Ph.D. in Economics University of California at Berkeley May 1990.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,0
Washington/full/CV_CJKim2024_0.docx,CHANG-JIN KIM,1995,Korea University,6,"Mar. 1995 – Feb. 2000	Associate professor of economics, Korea University","1989	University of Washington, Seattle – Ph.D. in Economics",0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,4,0
Washington/full/CV_Ghironi.docx,Fabio Pietro Leone Ghironi,2007,Boston College,8,"Associate Professor, Department of Economics, Boston College, March 2007-July 2013.","Ph.D., Economics, University of California, Berkeley, 1999.",1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0
